Year,State,type,production,Avg,Measures,Materials,Chemicals,Value
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(DIMETHYL DISULFIDE (DMDS) = 29088),OTHER,(D)
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(AZOXYSTROBIN = 128810),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CAPTAN = 81301),FUNGICIDE,96
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CYPRODINIL = 288202),FUNGICIDE,33
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(DIFENOCONAZOLE = 128847),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FENHEXAMID = 90209),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUDIOXONIL = 71503),FUNGICIDE,33
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUOPYRAM = 80302),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(IPRODIONE = 109801),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ISOFETAMID = 270000),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MEFENOXAM = 113502),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PENTHIOPYRAD = 90112),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PROPICONAZOLE = 122101),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PYRIMETHANIL = 288201),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SULFUR = 77501),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIOPHANATE-METHYL = 102001),FUNGICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIRAM = 79801),FUNGICIDE,37
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),FUNGICIDE,100
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLUMIOXAZIN = 129034),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(OXYFLUORFEN = 111601),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(PARAQUAT = 61601),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),HERBICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ABAMECTIN = 122804),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(ACETAMIPRID = 99050),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BIFENAZATE = 586),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BIFENTHRIN = 128825),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAK ABTS-1857 = 6523),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CHLORANTRANILIPROLE = 90100),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(FLONICAMID = 128016),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MALATHION = 57701),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(MUSTARD OIL = 4901),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NALED = 34401),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(NOVALURON = 124002),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM = 110007),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(SPIROMESIFEN = 24875),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),INSECTICIDE,37
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(CYTOKININS = 116801),OTHER,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(DIMETHYL DISULFIDE (DMDS) = 29088),OTHER,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),OTHER,(D)
2018,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,,(NITROGEN) FERTILIZER,"136,000"
2018,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,,(PHOSPHATE) FERTILIZER,"42,000"
2018,FLORIDA,BEARING,APPLICATIONS, ,MEASURED IN LB,,(POTASH) FERTILIZER,"173,000"
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,,(NITROGEN) FERTILIZER,1
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,,(PHOSPHATE) FERTILIZER,(Z)
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / APPLICATION,,(POTASH) FERTILIZER,1
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,,(NITROGEN) FERTILIZER,14
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,,(PHOSPHATE) FERTILIZER,4
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN LB / ACRE / YEAR,,(POTASH) FERTILIZER,17
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,,(NITROGEN) FERTILIZER,18
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,,(PHOSPHATE) FERTILIZER,17.6
2018,FLORIDA,BEARING,APPLICATIONS,AVG,MEASURED IN NUMBER,,(POTASH) FERTILIZER,18
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,,(NITROGEN) FERTILIZER,100
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,,(PHOSPHATE) FERTILIZER,97
2018,FLORIDA,BEARING,TREATED,AVG,MEASURED IN PCT OF AREA BEARING,,(POTASH) FERTILIZER,100
2018,NEW YORK,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,700
2018,NEW YORK,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,800
2018,NEW YORK,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"6,229,000"
2018,NEW YORK,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"30,800"
2018,NEW YORK,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,44
2018,NEW YORK,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,NEW YORK,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,NEW YORK,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,NEW YORK,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,200
2018,NEW YORK,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,NEW YORK,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"30,600"
2018,NORTH CAROLINA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"1,000"
2018,NORTH CAROLINA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"1,100"
2018,NORTH CAROLINA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"21,375,000"
2018,NORTH CAROLINA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"125,000"
2018,NORTH CAROLINA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,125
2018,NORTH CAROLINA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"21,375,000"
2018,NORTH CAROLINA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"125,000"
2018,NORTH CAROLINA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2018,NORTH CAROLINA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,0
2018,NORTH CAROLINA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2018,NORTH CAROLINA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,0
2018,NORTH CAROLINA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"125,000"
2018,OREGON,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"1,100"
2018,OREGON,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"1,300"
2018,OREGON,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"11,687,000"
2018,OREGON,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"110,000"
2018,OREGON,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,100
2018,OREGON,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,OREGON,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,OREGON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,OREGON,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,700
2018,OREGON,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,OREGON,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"109,300"
2018,OTHER STATES,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"12,288,000"
2018,OTHER STATES,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"58,100"
2018,OTHER STATES,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"167,600"
2018,OTHER STATES,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"14,795,000"
2018,WASHINGTON,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,820
2018,WASHINGTON,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,900
2018,WASHINGTON,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"9,167,000"
2018,WASHINGTON,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"86,100"
2018,WASHINGTON,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,105
2018,WASHINGTON,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,WASHINGTON,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,WASHINGTON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2018,WASHINGTON,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,300
2018,WASHINGTON,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2018,WASHINGTON,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"85,800"
2017,CALIFORNIA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"38,100"
2017,CALIFORNIA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"39,000"
2017,CALIFORNIA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"2,530,903,000"
2017,CALIFORNIA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"24,574,500"
2017,CALIFORNIA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,645
2017,CALIFORNIA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"2,336,520,000"
2017,CALIFORNIA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"18,996,100"
2017,CALIFORNIA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"5,553,800"
2017,CALIFORNIA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,"270,313"
2017,CALIFORNIA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"24,600"
2017,CALIFORNIA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"194,383,000"
2017,CALIFORNIA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"24,549,900"
2017,FLORIDA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"9,500"
2017,FLORIDA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"9,600"
2017,FLORIDA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"299,114,000"
2017,FLORIDA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"2,137,500"
2017,FLORIDA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,225
2017,FLORIDA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,FLORIDA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,FLORIDA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,FLORIDA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,(D)
2017,FLORIDA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2017,FLORIDA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,FLORIDA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"2,137,500"
2017,NEW YORK,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"1,200"
2017,NEW YORK,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"1,300"
2017,NEW YORK,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"10,415,000"
2017,NEW YORK,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"46,800"
2017,NEW YORK,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,39
2017,NEW YORK,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,NEW YORK,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,NEW YORK,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,NEW YORK,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,(D)
2017,NEW YORK,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"1,300"
2017,NEW YORK,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,NEW YORK,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"45,500"
2017,NORTH CAROLINA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"1,000"
2017,NORTH CAROLINA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"1,100"
2017,NORTH CAROLINA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"21,308,000"
2017,NORTH CAROLINA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"135,000"
2017,NORTH CAROLINA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,135
2017,NORTH CAROLINA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"21,168,000"
2017,NORTH CAROLINA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"126,000"
2017,NORTH CAROLINA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"2,700"
2017,NORTH CAROLINA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,149
2017,NORTH CAROLINA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"6,300"
2017,NORTH CAROLINA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"140,000"
2017,NORTH CAROLINA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"128,700"
2017,OREGON,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"2,200"
2017,OREGON,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"2,400"
2017,OREGON,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"22,048,000"
2017,OREGON,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"200,200"
2017,OREGON,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,91
2017,OREGON,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"6,396,000"
2017,OREGON,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"32,800"
2017,OREGON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"167,400"
2017,OREGON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,"4,565"
2017,OREGON,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2017,OREGON,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"15,652,000"
2017,OREGON,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"200,200"
2017,OTHER STATES,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"316,105,000"
2017,OTHER STATES,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"2,217,100"
2017,OTHER STATES,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"78,800"
2017,OTHER STATES,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,"2,677"
2017,OTHER STATES,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2017,OTHER STATES,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"5,449,000"
2017,OTHER STATES,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,0
2017,WASHINGTON,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"1,200"
2017,WASHINGTON,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"1,300"
2017,WASHINGTON,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"12,025,000"
2017,WASHINGTON,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"114,000"
2017,WASHINGTON,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,95
2017,WASHINGTON,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,WASHINGTON,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,WASHINGTON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,(D)
2017,WASHINGTON,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN TONS,NOT SPECIFIED,TOTAL,(D)
2017,WASHINGTON,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"1,100"
2017,WASHINGTON,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,(D)
2017,WASHINGTON,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"112,900"
2016,CALIFORNIA,,ACRES HARVESTED,,,NOT SPECIFIED,TOTAL,"38,200"
2016,CALIFORNIA,,ACRES PLANTED,,,NOT SPECIFIED,TOTAL,"38,500"
2016,CALIFORNIA,,PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"2,849,626,000"
2016,CALIFORNIA,,PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"27,122,000"
2016,CALIFORNIA,,YIELD,,MEASURED IN CWT / ACRE,NOT SPECIFIED,TOTAL,710
2016,CALIFORNIA,,FRESH MARKET - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"2,562,053,000"
2016,CALIFORNIA,,FRESH MARKET - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"20,829,700"
2016,CALIFORNIA,,PROCESSING - UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"6,265,200"
2016,CALIFORNIA,,NOT SOLD - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"27,100"
2016,CALIFORNIA,,PROCESSING - PRODUCTION,,MEASURED IN $,NOT SPECIFIED,TOTAL,"287,573,000"
2016,CALIFORNIA,,PROCESSING - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"6,075,000"
2016,CALIFORNIA,,UTILIZED - PRODUCTION,,MEASURED IN CWT,NOT SPECIFIED,TOTAL,"27,094,900"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(AZOXYSTROBIN = 128810),FUNGICIDE,"2,300"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482),FUNGICIDE,(NA)
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS PUMILUS = 6485),FUNGICIDE,(NA)
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BLAD = 30006),FUNGICIDE,"4,400"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(BOSCALID = 128008),FUNGICIDE,"11,000"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPTAN = 81301),FUNGICIDE,"222,600"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(COPPER OXIDE = 25601),FUNGICIDE,(D)
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYFLUFENAMID = 555550),FUNGICIDE,300
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYPRODINIL = 288202),FUNGICIDE,"13,700"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENHEXAMID = 90209),FUNGICIDE,"20,800"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUDIOXONIL = 71503),FUNGICIDE,"9,200"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUOPYRAM = 80302),FUNGICIDE,"1,000"
2016,CALIFORNIA,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUXAPYROXAD = 138009),FUNGICIDE,"2,900"
