Year,State,type,production,Avg,Measures,Materials,Chemical,Value
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SIMAZINE = 80807),HERBICIDE,26
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),HERBICIDE,66
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TRIETHYLAMINE TRICLO = 116002),HERBICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ACETAMIPRID = 99050),INSECTICIDE,14
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(BIFENTHRIN = 128825),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CARBARYL = 56801),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CHLORPYRIFOS = 59101),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(DIAZINON = 57801),INSECTICIDE,26
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FENPROPATHRIN = 127901),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(FLUPYRADIFURONE = 122304),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(IMIDACLOPRID = 129099),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(MALATHION = 57701),INSECTICIDE,40
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(METHOMYL = 90301),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(PHOSMET = 59201),INSECTICIDE,23
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SPINETORAM = 110007),INSECTICIDE,3
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(SPINOSAD = 110003),INSECTICIDE,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),INSECTICIDE,77
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,41
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(CYANAMID = 14002),OTHER,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(GIBBERELLIC ACID = 43801),OTHER,6
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(HARPIN A B PROTEIN = 6506),OTHER,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(INDAZIFLAM = 80818),OTHER,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(MINERAL OIL = 63502),OTHER,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(REYNOUTRIA SACHALINE = 55809),OTHER,(D)
2017,GEORGIA,BEARING,TREATED, AVG,MEASURED IN PCT OF AREA BEARING,(TOTAL),OTHER,10
2017,GEORGIA,TAME,ACRES HARVESTED, ,, ,TOTAL,"8,800"
2017,GEORGIA,TAME,PRODUCTION, ,MEASURED IN LB, ,TOTAL,"32,910,000"
2017,GEORGIA,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN $, ,TOTAL,"68,229,000"
2017,GEORGIA,TAME,FRESH MARKET - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"25,650,000"
2017,GEORGIA,TAME,NOT SOLD - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"100,000"
2017,GEORGIA,TAME,PROCESSING - PRODUCTION, ,MEASURED IN $, ,TOTAL,"5,298,000"
2017,GEORGIA,TAME,PROCESSING - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"7,160,000"
2017,GEORGIA,TAME,UTILIZED - PRODUCTION, ,MEASURED IN $, ,TOTAL,"73,527,000"
2017,GEORGIA,TAME,UTILIZED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"32,810,000"
2017,GEORGIA,TAME,UTILIZED - YIELD, ,MEASURED IN LB / ACRE, ,TOTAL,"3,730"
2017,MAINE,WILD,ACRES HARVESTED, ,, ,TOTAL,"17,000"
2017,MAINE,WILD,PRODUCTION, ,MEASURED IN LB, ,TOTAL,"67,800,000"
2017,MAINE,WILD,FRESH MARKET - PRODUCTION, ,MEASURED IN $, ,TOTAL,"770,000"
2017,MAINE,WILD,FRESH MARKET - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"350,000"
2017,MAINE,WILD,NOT SOLD - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"150,000"
2017,MAINE,WILD,PROCESSING - PRODUCTION, ,MEASURED IN $, ,TOTAL,"16,791,000"
2017,MAINE,WILD,PROCESSING - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"67,300,000"
2017,MAINE,WILD,UTILIZED - PRODUCTION, ,MEASURED IN $, ,TOTAL,"17,561,000"
2017,MAINE,WILD,UTILIZED - PRODUCTION, ,MEASURED IN LB, ,TOTAL,"67,650,000"
2017,MAINE,WILD,UTILIZED - YIELD, ,MEASURED IN LB / ACRE, ,TOTAL,"3,980"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(AZOXYSTROBIN = 128810),FUNGICIDE,"4,100"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS SUBT. GB03 = 129068),FUNGICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BOSCALID = 128008),FUNGICIDE,"1,200"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,"14,000"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CAPTAN = 81301),FUNGICIDE,"12,900"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHLOROTHALONIL = 81901),FUNGICIDE,"1,800"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(COPPER SULFATE = 24401),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYPRODINIL = 288202),FUNGICIDE,"3,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIFENOCONAZOLE = 128847),FUNGICIDE,400
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENBUCONAZOLE = 129011),FUNGICIDE,"1,900"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUDIOXONIL = 71503),FUNGICIDE,"1,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUOPYRAM = 80302),FUNGICIDE,800
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(IPRODIONE = 109801),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(METCONAZOLE = 125619),FUNGICIDE,"1,200"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,"5,300"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PROPICONAZOLE = 122101),FUNGICIDE,"1,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRACLOSTROBIN = 99100),FUNGICIDE,600
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PYRIMETHANIL = 288201),FUNGICIDE,"2,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFUR = 77501),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),FUNGICIDE,"72,000"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ZIRAM = 34805),FUNGICIDE,"16,600"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,"(2,4-D",HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CLETHODIM = 121011),HERBICIDE,200
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CLOPYRALID MONO SALT = 117401),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(DICHLOBENIL = 27401),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIURON = 35505),HERBICIDE,"16,100"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUMIOXAZIN = 129034),HERBICIDE,400
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,"1,100"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,"1,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(HEXAZINONE = 107201),HERBICIDE,"1,100"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ISOXABEN = 125851),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(MESOTRIONE = 122990),HERBICIDE,700
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(NORFLURAZON = 105801),HERBICIDE,"15,800"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ORYZALIN = 104201),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PARAQUAT = 61601),HERBICIDE,"2,300"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PENDIMETHALIN = 108501),HERBICIDE,"1,900"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PRONAMIDE = 101701),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(S-METOLACHLOR = 108800),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SETHOXYDIM = 121001),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SIMAZINE = 80807),HERBICIDE,"6,100"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SULFENTRAZONE = 129081),HERBICIDE,200
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TERBACIL = 12701),HERBICIDE,"2,300"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),HERBICIDE,"51,700"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ACETAMIPRID = 99050),INSECTICIDE,"1,200"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(AZADIRACHTIN = 121701),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BIFENTHRIN = 128825),INSECTICIDE,"1,800"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CARBARYL = 56801),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(DIAZINON = 57801),INSECTICIDE,"1,500"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ESFENVALERATE = 109303),INSECTICIDE,500
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FENPROPATHRIN = 127901),INSECTICIDE,900
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FLUPYRADIFURONE = 122304),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(IMIDACLOPRID = 129099),INSECTICIDE,"1,400"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(MALATHION = 57701),INSECTICIDE,"9,600"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(METHOMYL = 90301),INSECTICIDE,"15,800"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(METHOXYFENOZIDE = 121027),INSECTICIDE,"2,200"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PHOSMET = 59201),INSECTICIDE,"38,900"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINETORAM = 110007),INSECTICIDE,(Z)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(SPINOSAD = 110003),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TEBUFENOZIDE = 129026),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),INSECTICIDE,"75,700"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(ZETA-CYPERMETHRIN = 129064),INSECTICIDE,"1,000"
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(CYTOKININS = 116801),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(FORCHLORFENURON = 128819),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(GIBBERELLIC ACID = 43801),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(HYDROGEN PEROXIDE = 595),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(PEROXYACETIC ACID = 63201),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(POTASSIUM SILICATE = 72606),OTHER,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(REYNOUTRIA SACHALINE = 55809),OTHER,300
2017,MICHIGAN,BEARING,APPLICATIONS, ,MEASURED IN LB,(TOTAL),OTHER,900
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(AZOXYSTROBIN = 128810),FUNGICIDE,0.182
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBT. GB03 = 129068),FUNGICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BACILLUS SUBTILIS = 6479),FUNGICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BORAX DECAHYDRATE = 11102),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BOSCALID = 128008),FUNGICIDE,0.327
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CALCIUM POLYSULFIDE = 76702),FUNGICIDE,1.631
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CAPTAN = 81301),FUNGICIDE,2.154
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHLOROTHALONIL = 81901),FUNGICIDE,2.692
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER CHLORIDE HYD. = 23501),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER HYDROXIDE = 23401),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(COPPER SULFATE = 24401),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYPRODINIL = 288202),FUNGICIDE,0.282
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIFENOCONAZOLE = 128847),FUNGICIDE,0.089
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENBUCONAZOLE = 129011),FUNGICIDE,0.094
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUDIOXONIL = 71503),FUNGICIDE,0.201
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUOPYRAM = 80302),FUNGICIDE,0.135
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUXAPYROXAD = 138009),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FOSETYL-AL = 123301),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(IPRODIONE = 109801),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METCONAZOLE = 125619),FUNGICIDE,0.078
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MONO-POTASSIUM SALT = 76416),FUNGICIDE,1.68
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PROPICONAZOLE = 122101),FUNGICIDE,0.162
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRACLOSTROBIN = 99100),FUNGICIDE,0.166
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PYRIMETHANIL = 288201),FUNGICIDE,0.406
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFUR = 77501),FUNGICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ZIRAM = 34805),FUNGICIDE,2.73
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,"(2,4-D",HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CARFENTRAZONE-ETHYL = 128712),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CLETHODIM = 121011),HERBICIDE,0.109
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CLOPYRALID MONO SALT = 117401),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DICHLOBENIL = 27401),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIURON = 35505),HERBICIDE,2.192
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUMIOXAZIN = 129034),HERBICIDE,0.295
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLUFOSINATE-AMMONIUM = 128850),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE ISO. SALT = 103601),HERBICIDE,0.964
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(GLYPHOSATE POT. SALT = 103613),HERBICIDE,1.465
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(HALOSULFURON-METHYL = 128721),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(HEXAZINONE = 107201),HERBICIDE,1.089
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ISOXABEN = 125851),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MESOTRIONE = 122990),HERBICIDE,0.156
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(NAPROPAMIDE = 103001),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(NORFLURAZON = 105801),HERBICIDE,2.405
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ORYZALIN = 104201),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PARAQUAT = 61601),HERBICIDE,0.566
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PENDIMETHALIN = 108501),HERBICIDE,2.468
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PRONAMIDE = 101701),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(S-METOLACHLOR = 108800),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SETHOXYDIM = 121001),HERBICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SIMAZINE = 80807),HERBICIDE,1.945
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SULFENTRAZONE = 129081),HERBICIDE,0.165
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TERBACIL = 12701),HERBICIDE,0.549
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ACETAMIPRID = 99050),INSECTICIDE,0.097
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(AZADIRACHTIN = 121701),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BIFENTHRIN = 128825),INSECTICIDE,0.086
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(BT KURSTAKI ABTS-351 = 6522),INSECTICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CARBARYL = 56801),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),INSECTICIDE,(NA)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(CYANTRANILIPROLE = 90098),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(DIAZINON = 57801),INSECTICIDE,0.5
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(ESFENVALERATE = 109303),INSECTICIDE,0.044
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FENPROPATHRIN = 127901),INSECTICIDE,0.292
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(FLUPYRADIFURONE = 122304),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(IMIDACLOPRID = 129099),INSECTICIDE,0.092
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(MALATHION = 57701),INSECTICIDE,1.555
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOMYL = 90301),INSECTICIDE,0.793
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(METHOXYFENOZIDE = 121027),INSECTICIDE,0.193
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(PHOSMET = 59201),INSECTICIDE,0.869
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINETORAM = 110007),INSECTICIDE,0.077
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(SPINOSAD = 110003),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(TEBUFENOZIDE = 129026),INSECTICIDE,(D)
2017,MICHIGAN,BEARING,APPLICATIONS, AVG,MEASURED IN LB / ACRE / APPLICATION,(THIAMETHOXAM = 60109),INSECTICIDE,(D)
